Customer_ID,Age,Gender,City,Subscription_Type,Monthly_Spending,Tenure_Months,Number_of_Purchases,Support_Requests,Login_Frequency,Last_Activity_Days_Ago,Satisfaction_Score,Payment_Method,Contract_Type,Discount_Used,Referral_Source,Auto_Renew,Device_Type,Internet_Speed,Customer_Lifetime_Value,Churn
CUST001451,36.0,Female,New York,Basic,10.0,4.0,1.0,,0.0,70.0,5.0,PayPal,Monthly,Yes,Social Media,No,iPhone,Medium,50.0,Yes
CUST000706,28.0,Male,Seattle,Basic,24.67,6.0,6.0,1.0,67.0,0.0,9.0,PayPal,Quarterly,No,Social Media,Yes,Tablet,Medium,237.43,No
CUST000980,45.0,Male,San Jose,Premium,122.83,32.0,20.0,3.0,6.0,54.0,5.0,PayPal,Monthly,Yes,Email Campaign,No,Android,Medium,3108.11,Yes
CUST001030,53.0,Female,Indianapolis,Premium,108.1,,1.0,0.0,59.0,18.0,8.0,Debit Card,Monthly,No,Friend,Yes,Tablet,Medium,154.54,No
CUST001285,41.0,Male,Philadelphia,Basic,23.69,24.0,25.0,2.0,44.0,6.0,10.0,Bank Transfer,Yearly,No,Social Media,No,Android,Fast,432.49,No
CUST000284,45.0,Female,Chicago,Standard,47.96,6.0,7.0,2.0,44.0,30.0,9.0,Debit Card,Yearly,No,Friend,Yes,Desktop,Slow,762.52,No
CUST000314,45.0,Female,Denver,Standard,74.82,13.0,13.0,0.0,90.0,0.0,,Credit Card,Quarterly,,Organic Search,Yes,iPhone,Medium,1031.25,No
CUST000597,34.0,Female,Los Angeles,Premium,,2.0,0.0,4.0,0.0,73.0,4.0,PayPal,Monthly,No,Friend,No,Desktop,Slow,130.04,Yes
CUST001764,27.0,Female,Phoenix,Standard,45.23,11.0,3.0,3.0,17.0,83.0,4.0,Debit Card,Monthly,No,Advertisement,No,,Fast,570.0,Yes
CUST000060,52.0,Female,,Premium,113.82,29.0,41.0,0.0,86.0,0.0,9.0,Bank Transfer,Yearly,No,Email Campaign,Yes,Android,Fast,1686.51,No
CUST001370,52.0,Male,Dallas,Standard,36.64,10.0,8.0,3.0,11.0,79.0,6.0,Credit Card,Yearly,No,Organic Search,No,Desktop,Fast,542.37,Yes
CUST000048,43.0,Female,Nashville,Basic,19.77,14.0,10.0,1.0,32.0,32.0,8.0,Credit Card,Monthly,No,Social Media,No,Desktop,Medium,50.0,Yes
CUST001884,41.0,Male,Columbus,Basic,21.25,8.0,7.0,2.0,34.0,49.0,8.0,,Monthly,No,Friend,No,Desktop,Slow,135.44,No
CUST001327,44.0,Male,Dallas,Basic,,41.0,11.0,3.0,18.0,84.0,6.0,Credit Card,Yearly,No,Email Campaign,No,Desktop,Medium,381.28,Yes
CUST001814,40.0,Female,Indianapolis,Basic,18.14,4.0,,2.0,0.0,71.0,7.0,Credit Card,Monthly,No,Organic Search,,Android,Medium,50.0,Yes
CUST000987,23.0,Male,Indianapolis,Standard,20.24,16.0,3.0,3.0,0.0,92.0,4.0,PayPal,Quarterly,No,Friend,No,iPhone,Medium,257.2,Yes
CUST000970,40.0,Male,Jacksonville,Basic,17.27,6.0,5.0,1.0,54.0,31.0,9.0,Bank Transfer,Monthly,No,Social Media,Yes,Desktop,Medium,50.0,No
CUST001657,45.0,Male,Phoenix,Standard,65.34,42.0,19.0,2.0,35.0,56.0,8.0,PayPal,Yearly,No,Organic Search,No,Desktop,Medium,2597.11,No
CUST001311,26.0,Male,Austin,Standard,57.53,7.0,10.0,0.0,92.0,0.0,9.0,Credit Card,Quarterly,No,Organic Search,Yes,Desktop,Medium,355.17,No
CUST001933,30.0,Male,Columbus,Basic,18.3,49.0,27.0,1.0,60.0,55.0,8.0,PayPal,Yearly,No,Advertisement,Yes,Android,Fast,1304.64,No
CUST001917,33.0,Male,Columbus,Basic,21.28,41.0,31.0,2.0,15.0,25.0,,PayPal,Yearly,No,Organic Search,No,Desktop,Slow,1062.53,No
CUST000759,48.0,Female,San Diego,Standard,60.39,16.0,6.0,4.0,38.0,76.0,5.0,Debit Card,Quarterly,No,Email Campaign,Yes,Desktop,Fast,985.55,Yes
CUST000979,23.0,Female,San Jose,Premium,,11.0,12.0,1.0,87.0,34.0,9.0,Debit Card,Monthly,No,Advertisement,Yes,Desktop,Slow,2083.78,No
CUST001865,43.0,Female,San Jose,Standard,61.92,22.0,10.0,2.0,29.0,60.0,7.0,PayPal,Yearly,No,Advertisement,No,Tablet,Fast,1711.67,No
CUST001703,42.0,Female,Los Angeles,Standard,38.11,22.0,7.0,2.0,19.0,48.0,7.0,Credit Card,Quarterly,No,Social Media,Yes,Android,Medium,502.27,No
CUST000313,61.0,Female,Los Angeles,Standard,51.39,18.0,12.0,4.0,26.0,41.0,5.0,Bank Transfer,Quarterly,No,Friend,Yes,Tablet,Fast,939.16,No
CUST000092,39.0,Male,Chicago,Basic,20.46,7.0,3.0,3.0,40.0,43.0,8.0,Bank Transfer,Quarterly,Yes,Social Media,No,iPhone,Fast,54.85,No
CUST000722,54.0,Male,Jacksonville,Standard,43.39,6.0,5.0,5.0,44.0,24.0,8.0,Bank Transfer,Monthly,Yes,,Yes,iPhone,Medium,50.0,No
CUST001529,18.0,Male,Dallas,Standard,35.14,7.0,2.0,3.0,12.0,76.0,5.0,Bank Transfer,Monthly,No,Friend,No,Android,Medium,174.0,Yes
CUST001266,39.0,Female,Chicago,Basic,20.55,21.0,24.0,2.0,87.0,26.0,9.0,Bank Transfer,Quarterly,No,Social Media,,Android,Medium,84.26,No
CUST000735,43.0,Male,Indianapolis,Basic,14.21,5.0,4.0,5.0,25.0,58.0,6.0,Debit Card,Monthly,No,Social Media,No,iPhone,Medium,99.78,Yes
CUST000812,33.0,Female,Denver,Standard,42.15,1.0,1.0,2.0,24.0,38.0,6.0,Credit Card,Monthly,No,Friend,Yes,iPhone,Fast,494.47,Yes
CUST001750,51.0,Female,Dallas,Standard,27.55,18.0,8.0,4.0,40.0,58.0,8.0,Credit Card,Quarterly,No,Organic Search,No,Android,Slow,884.14,No
CUST000460,40.0,Male,Phoenix,Premium,99.07,11.0,3.0,5.0,0.0,68.0,5.0,Credit Card,Monthly,Yes,Social Media,No,Desktop,Fast,1141.64,Yes
CUST001888,42.0,Female,Nashville,Standard,15.4,15.0,4.0,4.0,37.0,16.0,6.0,Bank Transfer,Quarterly,No,Social Media,No,Desktop,Slow,89.63,Yes
CUST001485,49.0,Male,Indianapolis,Basic,48.07,9.0,10.0,2.0,65.0,30.0,7.0,Debit Card,Yearly,Yes,Friend,Yes,iPhone,Medium,562.28,No
CUST000850,52.0,Female,Phoenix,Basic,16.22,11.0,4.0,1.0,53.0,51.0,8.0,,Yearly,No,Organic Search,Yes,iPhone,,53.66,No
CUST000384,25.0,Female,San Diego,Enterprise,273.89,5.0,2.0,3.0,34.0,62.0,7.0,Debit Card,,No,Social Media,Yes,Desktop,Fast,1698.02,No
CUST000018,28.0,Female,Dallas,Basic,10.0,6.0,4.0,0.0,0.0,55.0,7.0,Credit Card,Quarterly,No,Email Campaign,,Android,Medium,281.63,No
CUST000956,56.0,Female,Seattle,Standard,36.4,12.0,9.0,3.0,14.0,29.0,8.0,Bank Transfer,Quarterly,Yes,Advertisement,No,Android,Slow,537.88,No
CUST001810,52.0,Female,Charlotte,Basic,287.66,15.0,10.0,0.0,51.0,46.0,10.0,Bank Transfer,Quarterly,Yes,Advertisement,No,Desktop,Medium,50.0,No
CUST001067,27.0,Male,Denver,Standard,75.25,18.0,10.0,3.0,47.0,58.0,8.0,Debit Card,Monthly,No,Friend,No,Desktop,Slow,1333.76,No
CUST001210,44.0,Male,Austin,Enterprise,172.48,6.0,1.0,7.0,0.0,97.0,2.0,Debit Card,Quarterly,No,Organic Search,No,Desktop,Fast,1249.39,Yes
CUST000988,44.0,Male,Chicago,Basic,23.16,9.0,5.0,0.0,78.0,1.0,10.0,Credit Card,Quarterly,Yes,Social Media,No,Android,Slow,426.22,No
CUST001015,27.0,Male,Phoenix,Premium,75.86,2.0,2.0,1.0,,48.0,9.0,PayPal,Monthly,Yes,Friend,Yes,Android,Medium,50.0,No
CUST001939,32.0,Male,Seattle,Premium,72.0,3.0,1.0,0.0,22.0,40.0,7.0,Credit Card,Monthly,Yes,Friend,No,iPhone,Medium,398.21,No
CUST001904,38.0,Female,Houston,Premium,157.8,21.0,20.0,4.0,62.0,27.0,8.0,Bank Transfer,,No,Friend,No,iPhone,Medium,2774.14,No
CUST000126,44.0,Male,Indianapolis,Premium,119.68,4.0,2.0,4.0,27.0,48.0,,Debit Card,Quarterly,No,Email Campaign,Yes,Android,Medium,432.1,No
CUST000512,36.0,Male,Austin,Basic,28.61,61.0,70.0,1.0,51.0,56.0,9.0,PayPal,Monthly,No,Advertisement,No,iPhone,Medium,2163.39,No
CUST000077,35.0,Male,Chicago,Basic,23.08,25.0,24.0,2.0,6.0,33.0,7.0,PayPal,Monthly,No,Social Media,No,Desktop,Fast,465.81,Yes
CUST000931,40.0,Female,Seattle,Basic,10.0,,4.0,1.0,39.0,13.0,8.0,Debit Card,Monthly,Yes,Email Campaign,Yes,iPhone,Medium,50.0,No
CUST000142,28.0,Female,Philadelphia,Basic,20.34,36.0,50.0,0.0,79.0,22.0,9.0,Cash,Quarterly,No,Organic Search,,iPhone,Slow,338.51,No
CUST001961,42.0,Male,San Antonio,Standard,14.87,10.0,2.0,,6.0,94.0,7.0,Credit Card,Monthly,No,Email Campaign,No,Android,Fast,50.0,Yes
CUST000586,64.0,Male,New York,Standard,97.24,2.0,0.0,4.0,0.0,74.0,6.0,Bank Transfer,Monthly,No,Friend,No,Android,Slow,98.09,Yes
CUST000819,43.0,Male,San Antonio,Premium,78.46,22.0,17.0,1.0,91.0,20.0,10.0,Debit Card,Quarterly,No,Social Media,Yes,iPhone,Slow,2141.62,No
CUST001943,25.0,Male,Boston,Basic,29.48,17.0,10.0,3.0,37.0,38.0,7.0,Credit Card,Yearly,No,Friend,No,Desktop,Fast,544.09,No
CUST000788,38.0,Male,Philadelphia,Basic,10.07,5.0,1.0,5.0,4.0,103.0,,Credit Card,Monthly,No,Advertisement,No,iPhone,Fast,149.33,Yes
CUST000556,36.0,Male,Columbus,Standard,27.99,7.0,4.0,5.0,3.0,80.0,6.0,Credit Card,Yearly,Yes,Organic Search,No,Desktop,Fast,50.0,Yes
CUST001177,31.0,Female,San Jose,Basic,21.85,32.0,31.0,2.0,53.0,22.0,8.0,Credit Card,Yearly,No,Friend,Yes,Desktop,Fast,970.85,No
CUST001057,42.0,Male,Indianapolis,Basic,15.37,9.0,8.0,3.0,58.0,35.0,8.0,Credit Card,Quarterly,Yes,Friend,No,iPhone,Medium,136.41,No
CUST000016,30.0,Female,San Jose,Basic,30.35,2.0,1.0,1.0,31.0,36.0,8.0,Debit Card,Monthly,No,Email Campaign,No,Desktop,Slow,50.0,Yes
CUST000436,33.0,Female,Philadelphia,Basic,19.76,3.0,2.0,5.0,28.0,34.0,6.0,Credit Card,Quarterly,No,Social Media,No,,Fast,234.03,Yes
CUST000499,18.0,Male,San Jose,Standard,44.26,2.0,1.0,3.0,20.0,43.0,7.0,Debit Card,Monthly,No,Social Media,No,,Fast,116.73,No
CUST000620,57.0,Male,Boston,Basic,10.0,8.0,2.0,,1.0,44.0,5.0,Credit Card,Quarterly,No,Social Media,No,Tablet,Slow,50.0,Yes
CUST001530,47.0,Male,Jacksonville,Standard,35.02,24.0,7.0,2.0,33.0,49.0,8.0,Bank Transfer,Yearly,No,Advertisement,No,Tablet,,765.72,No
CUST001713,48.0,Male,Columbus,Premium,107.87,19.0,10.0,3.0,65.0,53.0,7.0,Credit Card,Monthly,No,Social Media,No,Desktop,Slow,1553.51,Yes
CUST001428,51.0,Female,Los Angeles,Enterprise,286.48,26.0,10.0,2.0,0.0,49.0,8.0,Debit Card,Yearly,No,Friend,No,Desktop,Fast,6645.66,No
CUST001684,55.0,Female,Chicago,Premium,287.01,52.0,30.0,1.0,72.0,0.0,8.0,Credit Card,Yearly,Yes,Social Media,Yes,Android,Slow,19182.93,No
CUST000451,38.0,Female,San Jose,Basic,17.22,5.0,4.0,1.0,39.0,48.0,8.0,Bank Transfer,Monthly,Yes,Friend,No,Tablet,Medium,93.38,No
CUST000767,41.0,Female,Chicago,Basic,11.36,,17.0,3.0,11.0,63.0,9.0,PayPal,Yearly,No,Social Media,Yes,Desktop,Medium,200.27,No
CUST000036,54.0,Male,Houston,Basic,18.31,15.0,6.0,3.0,22.0,53.0,6.0,Credit Card,Monthly,No,Email Campaign,No,Desktop,Medium,54.15,Yes
CUST000948,18.0,Male,Seattle,Enterprise,150.26,12.0,4.0,2.0,39.0,35.0,7.0,Credit Card,Monthly,No,Friend,No,iPhone,Slow,2463.32,Yes
CUST001250,21.0,Male,Philadelphia,Basic,12.74,19.0,12.0,2.0,55.0,31.0,9.0,Credit Card,Quarterly,No,Social Media,No,Tablet,Medium,50.0,No
CUST001197,25.0,Female,Dallas,Basic,24.84,9.0,9.0,3.0,42.0,30.0,10.0,Credit Card,Yearly,No,Social Media,No,Android,Medium,145.86,No
CUST000982,22.0,Male,Los Angeles,Basic,42.21,5.0,4.0,0.0,53.0,7.0,9.0,Credit Card,Monthly,,Organic Search,Yes,iPhone,Fast,203.8,No
CUST000242,39.0,Female,Phoenix,Premium,71.49,8.0,5.0,4.0,20.0,62.0,7.0,PayPal,Quarterly,Yes,Organic Search,No,Desktop,Slow,549.22,No
CUST000530,59.0,Female,Columbus,Basic,14.82,16.0,7.0,4.0,43.0,80.0,6.0,Bank Transfer,Monthly,Yes,Organic Search,No,Android,Fast,113.48,Yes
CUST000344,45.0,Female,Charlotte,Standard,33.72,13.0,6.0,4.0,19.0,81.0,7.0,PayPal,Quarterly,No,Social Media,Yes,iPhone,Medium,413.24,Yes
CUST001181,24.0,Female,Portland,Basic,18.79,5.0,5.0,0.0,58.0,16.0,9.0,Bank Transfer,Yearly,No,Advertisement,Yes,iPhone,Medium,50.0,No
CUST001443,23.0,Female,,Standard,68.1,42.0,8.0,4.0,0.0,88.0,4.0,Credit Card,Yearly,No,Organic Search,No,Android,Medium,3298.26,Yes
CUST001773,24.0,Male,Boston,Basic,10.0,4.0,2.0,5.0,37.0,51.0,7.0,PayPal,Monthly,No,Advertisement,Yes,iPhone,Slow,50.0,Yes
CUST001895,37.0,Male,Philadelphia,Basic,40.81,15.0,13.0,2.0,13.0,63.0,9.0,Debit Card,Yearly,No,Email Campaign,No,iPhone,Fast,267.51,No
CUST001901,33.0,Female,San Antonio,Premium,125.86,25.0,17.0,5.0,38.0,94.0,7.0,Credit Card,Yearly,No,Advertisement,No,Android,Medium,3380.58,No
CUST000887,55.0,Male,Seattle,Basic,23.66,3.0,2.0,4.0,13.0,53.0,6.0,Credit Card,Monthly,No,Social Media,No,Desktop,Medium,203.62,Yes
CUST000507,69.0,Male,Portland,Basic,27.09,21.0,34.0,0.0,70.0,0.0,9.0,Debit Card,Monthly,Yes,Organic Search,Yes,iPhone,Medium,681.58,No
CUST001993,43.0,Female,Phoenix,Premium,216.02,9.0,11.0,2.0,46.0,31.0,8.0,Cash,Yearly,No,Advertisement,Yes,iPhone,Medium,2173.15,No
CUST001580,44.0,Female,San Antonio,Basic,22.33,6.0,5.0,0.0,43.0,26.0,8.0,Debit Card,Yearly,No,Organic Search,Yes,,Slow,577.1,No
CUST000216,52.0,Female,Dallas,Standard,34.65,11.0,5.0,4.0,13.0,40.0,4.0,Credit Card,Yearly,No,Friend,Yes,iPhone,Medium,321.71,Yes
CUST000209,29.0,Female,Los Angeles,Premium,259.33,19.0,17.0,3.0,65.0,15.0,8.0,PayPal,Quarterly,Yes,Social Media,Yes,iPhone,Fast,3148.57,No
CUST000946,36.0,Female,Philadelphia,Basic,13.27,13.0,10.0,3.0,14.0,19.0,6.0,PayPal,Yearly,Yes,Organic Search,No,Android,Fast,379.75,No
CUST000065,49.0,Male,Dallas,Premium,191.28,11.0,2.0,5.0,0.0,102.0,4.0,Debit Card,Monthly,No,Advertisement,No,,Fast,2586.34,Yes
CUST000011,51.0,Male,Dallas,Basic,26.12,20.0,24.0,2.0,71.0,28.0,7.0,Debit Card,Quarterly,No,Friend,Yes,Android,Medium,662.07,No
CUST001752,33.0,Female,San Diego,Premium,148.61,23.0,10.0,3.0,67.0,38.0,7.0,Debit Card,Yearly,No,Social Media,Yes,iPhone,Medium,3797.05,No
CUST001648,54.0,Male,Dallas,,143.77,11.0,7.0,1.0,54.0,34.0,8.0,PayPal,Monthly,Yes,Email Campaign,Yes,Android,Medium,1650.1,No
CUST001662,27.0,Male,Jacksonville,Basic,21.46,6.0,2.0,2.0,35.0,33.0,,,Quarterly,No,Organic Search,No,iPhone,Medium,50.0,No
CUST001203,45.0,Female,Charlotte,Enterprise,250.69,3.0,3.0,0.0,41.0,15.0,9.0,Credit Card,Monthly,No,Organic Search,Yes,Desktop,Medium,716.27,No
CUST000253,61.0,Male,Phoenix,Basic,22.25,7.0,10.0,2.0,48.0,14.0,7.0,Debit Card,Monthly,Yes,Email Campaign,Yes,iPhone,Medium,50.0,No
CUST001630,53.0,Female,Philadelphia,Standard,39.6,,4.0,2.0,61.0,49.0,8.0,Credit Card,Quarterly,Yes,,No,iPhone,Medium,50.0,No
CUST000604,32.0,Female,Seattle,Standard,76.76,4.0,0.0,5.0,0.0,66.0,4.0,PayPal,Quarterly,No,Friend,No,iPhone,Medium,122.81,Yes
CUST000806,53.0,Male,Austin,Enterprise,300.0,2.0,0.0,3.0,28.0,53.0,6.0,Debit Card,Monthly,Yes,Organic Search,Yes,Android,Fast,588.51,Yes
CUST001286,43.0,Female,Austin,Standard,53.76,13.0,10.0,4.0,24.0,46.0,5.0,Credit Card,Monthly,Yes,Organic Search,,Android,Medium,247.94,Yes
CUST001125,38.0,Female,Boston,Standard,23.04,5.0,3.0,2.0,9.0,47.0,6.0,Bank Transfer,Monthly,No,Organic Search,,Android,Fast,50.0,Yes
CUST001192,52.0,Female,Phoenix,Standard,20.65,7.0,3.0,2.0,14.0,32.0,7.0,Credit Card,Monthly,,Email Campaign,No,iPhone,Fast,112.56,Yes
CUST001602,54.0,Male,San Antonio,Basic,31.63,3.0,1.0,2.0,9.0,69.0,6.0,Cash,Monthly,No,Organic Search,No,iPhone,Medium,50.0,Yes
CUST000315,50.0,Male,Denver,Premium,134.77,7.0,7.0,2.0,79.0,22.0,10.0,Debit Card,Quarterly,No,Organic Search,No,iPhone,Medium,1042.3,No
CUST001778,43.0,Female,Philadelphia,Standard,37.87,10.0,14.0,2.0,68.0,30.0,9.0,Credit Card,Monthly,No,Organic Search,Yes,Android,Medium,741.82,No
CUST000519,51.0,Female,Indianapolis,Basic,29.72,2.0,2.0,3.0,44.0,59.0,9.0,Bank Transfer,Quarterly,Yes,Organic Search,No,Desktop,Medium,118.77,No
CUST000466,34.0,Male,Boston,Basic,22.02,5.0,2.0,3.0,53.0,60.0,6.0,Bank Transfer,Monthly,No,Advertisement,Yes,iPhone,Slow,50.0,No
CUST000932,45.0,Female,Jacksonville,Premium,137.8,16.0,19.0,1.0,37.0,2.0,10.0,Debit Card,Yearly,No,Friend,Yes,iPhone,Medium,1852.37,No
CUST000964,39.0,Male,Indianapolis,Premium,158.44,1.0,1.0,1.0,,10.0,9.0,Debit Card,Monthly,No,Friend,Yes,Desktop,Fast,,No
CUST001686,48.0,Female,Charlotte,Premium,151.23,23.0,19.0,0.0,82.0,23.0,10.0,Credit Card,Monthly,Yes,Social Media,Yes,iPhone,Slow,4397.84,No
CUST000843,61.0,Female,Jacksonville,Basic,18.45,8.0,4.0,3.0,57.0,60.0,8.0,Credit Card,,No,Social Media,No,iPhone,Fast,50.0,No
CUST001669,43.0,Female,Boston,Standard,59.81,5.0,1.0,6.0,0.0,79.0,5.0,PayPal,Monthly,No,Friend,No,Desktop,Medium,475.92,Yes
CUST001471,41.0,Female,Jacksonville,Standard,82.0,22.0,18.0,3.0,61.0,46.0,7.0,PayPal,Quarterly,No,Advertisement,No,Android,Medium,948.2,No
CUST001942,41.0,Male,Philadelphia,Standard,77.94,8.0,8.0,0.0,99.0,0.0,10.0,Bank Transfer,Quarterly,No,Advertisement,Yes,iPhone,Medium,942.45,No
CUST000368,,Male,Jacksonville,Basic,26.37,10.0,11.0,0.0,99.0,0.0,10.0,Credit Card,Quarterly,No,Social Media,Yes,Desktop,Fast,278.55,No
CUST000146,35.0,Male,Boston,Standard,46.93,7.0,5.0,0.0,58.0,44.0,9.0,Debit Card,Quarterly,No,Organic Search,No,Desktop,Slow,332.08,No
CUST000363,52.0,Male,Indianapolis,Basic,44.2,12.0,9.0,1.0,77.0,27.0,9.0,PayPal,Monthly,No,Social Media,No,iPhone,Medium,521.47,No
CUST001685,32.0,Female,Chicago,Standard,36.87,2.0,2.0,1.0,66.0,16.0,9.0,Credit Card,Monthly,No,Organic Search,No,iPhone,Medium,117.16,No
CUST000631,59.0,Female,Indianapolis,Enterprise,259.25,3.0,1.0,,24.0,24.0,9.0,PayPal,Monthly,Yes,Advertisement,No,iPhone,Medium,670.1,No
CUST000091,48.0,Female,Austin,Standard,42.12,9.0,2.0,5.0,0.0,79.0,5.0,Credit Card,Monthly,Yes,Friend,No,iPhone,Slow,823.27,Yes
CUST001789,44.0,Male,San Jose,Enterprise,159.98,1.0,1.0,0.0,91.0,0.0,10.0,Bank Transfer,Monthly,No,Social Media,Yes,iPhone,Fast,219.84,No
CUST000322,38.0,Male,Seattle,Standard,33.7,9.0,3.0,5.0,8.0,51.0,6.0,Debit Card,Quarterly,No,Organic Search,No,Android,Slow,341.66,Yes
CUST000186,58.0,Male,Boston,Premium,72.59,3.0,1.0,4.0,29.0,26.0,5.0,Credit Card,Monthly,No,,No,Android,Slow,50.0,Yes
CUST001678,44.0,Female,San Antonio,Standard,42.48,25.0,7.0,2.0,21.0,68.0,7.0,Credit Card,Yearly,No,Advertisement,No,Tablet,Fast,1364.35,No
CUST000925,38.0,Male,Boston,Premium,79.82,2.0,2.0,2.0,36.0,50.0,9.0,Debit Card,Monthly,No,Advertisement,No,iPhone,Fast,128.92,Yes
CUST001157,40.0,Female,Nashville,Standard,,14.0,16.0,3.0,61.0,56.0,9.0,PayPal,Yearly,No,Friend,Yes,Tablet,Fast,545.04,No
CUST000869,33.0,Female,Dallas,Basic,22.82,16.0,6.0,1.0,61.0,83.0,7.0,PayPal,Monthly,No,Social Media,No,Android,Slow,464.35,No
CUST001655,37.0,Male,San Jose,Standard,55.42,16.0,15.0,1.0,69.0,14.0,6.0,PayPal,Quarterly,No,Advertisement,No,iPhone,Medium,825.7,No
CUST000757,29.0,Male,Phoenix,Standard,83.61,,14.0,3.0,54.0,29.0,7.0,Credit Card,Quarterly,Yes,Social Media,No,Desktop,Medium,920.2,No
CUST001824,48.0,Female,Boston,Standard,79.27,20.0,18.0,3.0,52.0,25.0,7.0,Debit Card,Quarterly,No,Email Campaign,Yes,Android,Fast,1750.24,No
CUST000120,37.0,Female,Nashville,,70.17,3.0,4.0,0.0,73.0,7.0,9.0,PayPal,Monthly,No,Organic Search,Yes,iPhone,Fast,599.24,No
CUST001571,40.0,Female,Houston,Basic,10.0,7.0,2.0,2.0,23.0,84.0,5.0,Credit Card,Yearly,No,Social Media,No,iPhone,Slow,50.0,Yes
CUST001063,,Female,San Antonio,Basic,19.43,15.0,2.0,1.0,2.0,70.0,6.0,Debit Card,Yearly,No,Friend,No,iPhone,Fast,477.34,Yes
CUST000841,63.0,Male,Boston,Basic,11.66,12.0,8.0,4.0,28.0,34.0,7.0,Debit Card,Quarterly,Yes,Advertisement,No,iPhone,Fast,475.61,Yes
CUST000494,45.0,Male,Los Angeles,Standard,30.64,8.0,3.0,3.0,39.0,5.0,7.0,Credit Card,Monthly,No,Organic Search,No,Desktop,Fast,184.16,No
CUST000444,56.0,Male,Dallas,Standard,53.11,15.0,11.0,0.0,77.0,0.0,10.0,Credit Card,Quarterly,No,Organic Search,No,iPhone,Medium,581.22,No
CUST000339,54.0,Male,,Basic,21.64,8.0,7.0,2.0,56.0,48.0,7.0,Debit Card,Yearly,Yes,Friend,Yes,Desktop,Medium,94.26,No
CUST001843,51.0,Female,New York,Basic,35.1,8.0,4.0,2.0,40.0,75.0,9.0,Debit Card,Yearly,Yes,Advertisement,Yes,Android,Fast,241.83,No
CUST001109,56.0,Male,New York,Basic,13.97,27.0,23.0,5.0,29.0,30.0,7.0,Cash,Quarterly,Yes,Advertisement,No,iPhone,Fast,,No
CUST000225,41.0,Female,New York,Standard,73.16,11.0,6.0,2.0,71.0,52.0,8.0,Credit Card,Monthly,No,Organic Search,No,Android,Fast,795.18,No
CUST000020,39.0,Male,Denver,Enterprise,221.4,39.0,52.0,0.0,120.0,0.0,10.0,Credit Card,Yearly,Yes,Organic Search,Yes,Desktop,Medium,8321.58,No
CUST001097,59.0,Male,New York,Basic,25.98,13.0,10.0,2.0,68.0,40.0,9.0,Credit Card,Yearly,No,Friend,No,iPhone,Fast,178.5,No
CUST000419,39.0,Female,New York,Premium,161.6,15.0,12.0,0.0,71.0,11.0,9.0,Bank Transfer,Quarterly,No,Advertisement,No,,Fast,2338.27,No
CUST001100,55.0,Female,Phoenix,Standard,67.23,19.0,9.0,4.0,27.0,33.0,7.0,Cash,Quarterly,No,Organic Search,No,Android,Medium,1228.88,No
CUST001405,33.0,Female,Jacksonville,Premium,97.0,20.0,8.0,5.0,2.0,75.0,5.0,Credit Card,Monthly,No,Advertisement,No,Tablet,Medium,2246.67,Yes
CUST001898,45.0,Male,San Diego,Standard,48.71,7.0,5.0,0.0,83.0,29.0,10.0,PayPal,Yearly,Yes,Email Campaign,Yes,Android,Fast,96.11,No
CUST000992,58.0,Female,New York,Enterprise,170.44,16.0,7.0,5.0,33.0,66.0,4.0,Debit Card,Yearly,No,Organic Search,No,Android,Medium,3112.3,Yes
CUST000386,30.0,Female,Boston,Standard,62.0,8.0,4.0,3.0,31.0,25.0,7.0,PayPal,Yearly,No,Advertisement,Yes,,Fast,574.79,No
CUST000930,41.0,Female,San Antonio,Enterprise,,41.0,21.0,3.0,26.0,31.0,8.0,Credit Card,Yearly,No,Social Media,No,Tablet,Slow,7800.21,No
CUST000453,63.0,Male,Austin,Basic,10.0,44.0,18.0,4.0,0.0,54.0,7.0,Debit Card,,No,Friend,Yes,Desktop,Medium,502.44,No
CUST000265,46.0,Female,Jacksonville,Basic,28.67,2.0,2.0,1.0,,34.0,10.0,Debit Card,Quarterly,No,Organic Search,Yes,Desktop,Medium,50.0,No
CUST001065,32.0,Female,Nashville,Standard,33.45,7.0,3.0,4.0,43.0,61.0,8.0,Debit Card,Yearly,Yes,Friend,No,Tablet,Medium,254.41,No
CUST001453,39.0,,Philadelphia,Standard,58.52,4.0,6.0,0.0,47.0,0.0,9.0,PayPal,Yearly,No,Friend,Yes,iPhone,Medium,50.0,No
CUST000161,28.0,Female,,Basic,10.0,38.0,21.0,,41.0,56.0,6.0,Bank Transfer,Yearly,Yes,Friend,,Android,Medium,851.55,No
CUST000111,45.0,Female,Dallas,Basic,35.88,11.0,,0.0,58.0,6.0,10.0,Bank Transfer,Monthly,Yes,Friend,Yes,iPhone,Fast,476.62,No
CUST000304,36.0,Male,Chicago,Standard,46.95,14.0,4.0,4.0,2.0,84.0,6.0,Debit Card,Quarterly,No,Friend,No,iPhone,Medium,206.87,Yes
CUST001967,43.0,Male,Indianapolis,Enterprise,236.54,22.0,15.0,1.0,49.0,0.0,9.0,Debit Card,Monthly,Yes,Advertisement,No,Android,Medium,4925.01,No
CUST000049,48.0,Male,Boston,Standard,63.1,4.0,5.0,1.0,85.0,0.0,9.0,Credit Card,Monthly,Yes,Friend,Yes,iPhone,Fast,131.78,No
